Reporting starts,Reporting ends,Ad Set Name,Audience segments,Ad set delivery,Amount spent (AUD),Website purchases,Cost per purchase (AUD),Purchase ROAS (return on ad spend),Purchases conversion value,Website purchases conversion value,Ad set budget,Ad set budget type,Impressions,"CPM (cost per 1,000 impressions) (AUD)",Reach,Frequency,CTR (all),Link clicks,CPC (all) (AUD),Attribution setting,Results,Result indicator,Cost per results,Meta purchases,ThruPlays,3-second video plays,Video plays at 25%,Video plays at 50%,Video plays at 75%,Video plays at 95%,Video plays at 100%,Video average play time,Video plays,profile_visit_view,Unique link clicks,CTR (link click-through rate),Landing page views,Adds to cart,Website adds to cart,Adds of payment info,Website adds of payment info,Checkouts Initiated,Website checkouts initiated,Website purchase ROAS (return on ad spend),Views,3-second video plays rate per impressions,Cost per ThruPlay (AUD),Cost per 3-second video play (AUD),Unique outbound clicks,Outbound clicks,Unique CTR (link click-through rate),Outbound CTR (click-through rate),Unique outbound CTR (click-through rate),Cost per unique outbound click (AUD),Cost per unique link click (AUD),Cost per unique click (all) (AUD),Adds of payment info conversion value,In-app adds of payment info conversion value,Website adds of payment info conversion value,Offline adds of payment info conversion value,Adds to cart conversion value,In-app adds to cart conversion value,Website adds to cart conversion value,Offline adds to cart conversion value,Cost per add of payment info (AUD),Cost per add to cart (AUD),Checkouts initiated conversion value,In-app checkouts initiated conversion value,Website checkouts initiated conversion value,Offline checkouts initiated conversion value,Cost per checkout initiated (AUD),Content views,In-app content views,Website content views,Offline content views,Meta content views,Content views conversion value,In-app content views conversion value,Website content views conversion value,Offline content views conversion value,Cost per content view (AUD),Cost per landing page view (AUD),Orders created,Date created,Date last edited,custom_audiences,Optimization events,Optimization Event Indicator,Optimization event conversion window
20/08/2022,20/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.44,,,,,,Using campaign budget,0,856,1.682243,856,1,0,,0,7-day click or 1-day view,856,reach,1.68224299,,,34,,,,,,0:00:00,,,,,,,,,,,,,0,3.971963,,0.042353,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,856,reach,
19/08/2022,19/08/2022,iD Comedy Club,uncategorized,inactive,6.08,,,,,,Using campaign budget,0,361,16.842105,281,1.284698,0,2,0,1-day click or 1-day view,,,,,,31,,,,,,0:00:00,,,,0.554017,,,,,,,,,0,8.587258,,0.196129,,,0,,,,,0,,,,,,,,,,,,,,,,2,,2,,,,,,,3.04,,,18/05/2022,24/05/2023,,,,
19/08/2022,19/08/2022,iD Comedy Club,uncategorized,not_delivering,3.6,,,,,,Using campaign budget,0,2100,1.714286,2100,1,0,1,0,7-day click or 1-day view,2100,reach,1.71428571,,,26,,,,,,0:00:00,,,,0.047619,,,,,,,,,0,1.238095,,0.138462,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2100,reach,
19/08/2022,19/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.3,,,,,,Using campaign budget,0,749,1.735648,749,1,0,,0,7-day click or 1-day view,749,reach,1.73564753,,,26,,,,,,0:00:00,,,,,,,,,,,,,0,3.471295,,0.05,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,749,reach,
18/08/2022,18/08/2022,iD Comedy Club,uncategorized,inactive,5.36,,,,,,Using campaign budget,0,373,14.369973,300,1.243333,0,3,0,1-day click or 1-day view,,,,,,46,,,,,,0:00:00,,,,0.80429,,,,,,,,,0,12.33244,,0.116522,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/05/2022,24/05/2023,,,,
18/08/2022,18/08/2022,iD Comedy Club,uncategorized,not_delivering,3.59,,,,,,Using campaign budget,0,2174,1.651334,2174,1,0,,0,7-day click or 1-day view,2174,reach,1.65133395,,,25,,,,,,0:00:00,,,,,,,,,,,,,0,1.149954,,0.1436,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2174,reach,
18/08/2022,18/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.19,,,,,,Using campaign budget,0,731,1.627907,731,1,0,1,0,7-day click or 1-day view,731,reach,1.62790698,,,14,,,,,,0:00:00,,,,0.136799,,,,,,,,,0,1.915185,,0.085,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,731,reach,
17/08/2022,17/08/2022,iD Comedy Club,uncategorized,inactive,6.08,,,,,,Using campaign budget,0,386,15.751295,328,1.176829,0,3,0,1-day click or 1-day view,,,,,,37,,,,,,0:00:00,,,,0.777202,1,,,,,,,,0,9.585492,,0.164324,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,,,,,6.08,6.08,,18/05/2022,24/05/2023,,,,
17/08/2022,17/08/2022,Magic Mic Comedy,uncategorized,not_delivering,15.09,,,,,,Using campaign budget,0,8294,1.819388,8143,1.018544,0,1,0,7-day click or 1-day view,8143,reach,1.85312538,,,285,,,,,,0:00:00,,,,0.012057,,,,,,,,,0,3.436219,,0.052947,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/07/2022,12/06/2023,,8143,reach,
17/08/2022,17/08/2022,iD Comedy Club,uncategorized,not_delivering,3.67,,,,,,Using campaign budget,0,2418,1.517783,2418,1,0,,0,7-day click or 1-day view,2418,reach,1.51778329,,,24,,,,,,0:00:00,,,,,,,,,,,,,0,0.992556,,0.152917,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2418,reach,
17/08/2022,17/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.19,,,,,,Using campaign budget,0,768,1.549479,762,1.007874,0,,0,7-day click or 1-day view,762,reach,1.56167979,,,25,,,,,,0:00:00,,,,,,,,,,,,,0,3.255208,,0.0476,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,762,reach,
16/08/2022,16/08/2022,iD Comedy Club,uncategorized,inactive,6.08,,,,,,Using campaign budget,0,422,14.407583,315,1.339683,0,5,0,1-day click or 1-day view,,,,,,15,,,,,,0:00:00,,,,1.184834,1,,,,,,,,0,3.554502,,0.405333,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,,,,,6.08,6.08,,18/05/2022,24/05/2023,,,,
16/08/2022,16/08/2022,Magic Mic Comedy,uncategorized,not_delivering,28.05,,,,,,Using campaign budget,0,15492,1.810612,15306,1.012152,0,13,0,7-day click or 1-day view,15306,reach,1.83261466,,,578,,,,,,0:00:00,,,,0.083914,,,,,,,,,0,3.730958,,0.048529,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/07/2022,12/06/2023,,15306,reach,
16/08/2022,16/08/2022,iD Comedy Club,uncategorized,not_delivering,3.5,,,,,,Using campaign budget,0,2284,1.532399,2226,1.026056,0,1,0,7-day click or 1-day view,2226,reach,1.57232704,,,23,,,,,,0:00:00,,,,0.043783,,,,,,,,,0,1.007005,,0.152174,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2226,reach,
16/08/2022,16/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.35,,,,,,Using campaign budget,0,888,1.52027,888,1,0,,0,7-day click or 1-day view,888,reach,1.52027027,,,35,,,,,,0:00:00,,,,,,,,,,,,,0,3.941441,,0.038571,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,888,reach,
15/08/2022,15/08/2022,iD Comedy Club,uncategorized,inactive,6.35,,,,,,Using campaign budget,0,423,15.01182,310,1.364516,0,3,0,1-day click or 1-day view,,,,,,17,,,,,,0:00:00,,,,0.70922,,,,,,,,,0,4.018913,,0.373529,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/05/2022,24/05/2023,,,,
15/08/2022,15/08/2022,iD Comedy Club,uncategorized,inactive,6.62,,,,,,Using campaign budget,0,4455,1.485971,4291,1.03822,0,2,0,7-day click or 1-day view,4291,reach,1.54276392,,,50,,,,,,0:00:00,,,,0.044893,,,,,,,,,0,1.122334,,0.1324,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/07/2022,29/11/2022,,4291,reach,
15/08/2022,15/08/2022,Magic Mic Comedy,uncategorized,not_delivering,23.58,,,,,,Using campaign budget,0,13158,1.792066,12770,1.030384,0,6,0,7-day click or 1-day view,12770,reach,1.84651527,,,472,,,,,,0:00:00,,,,0.0456,,,,,,,,,0,3.587171,,0.049958,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/07/2022,12/06/2023,,12770,reach,
15/08/2022,15/08/2022,Harrys Comedy,uncategorized,inactive,13.48,,,,,,Using campaign budget,0,7401,1.821375,7173,1.031786,0,1,0,7-day click or 1-day view,7173,reach,1.87926948,,,250,,,,,,0:00:00,,,,0.013512,,,,,,,,,0,3.377922,,0.05392,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/07/2022,12/06/2023,,7173,reach,
15/08/2022,15/08/2022,iD Comedy Club,uncategorized,not_delivering,3.23,,,,,,Using campaign budget,0,2164,1.492606,2158,1.00278,0,,0,7-day click or 1-day view,2158,reach,1.49675626,,,27,,,,,,0:00:00,,,,,,,,,,,,,0,1.247689,,0.11963,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2158,reach,
15/08/2022,15/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.81,,,,,,Using campaign budget,0,1241,1.458501,1241,1,0,,0,7-day click or 1-day view,1241,reach,1.45850121,,,50,,,,,,0:00:00,,,,,,,,,,,,,0,4.029009,,0.0362,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,1241,reach,
14/08/2022,14/08/2022,iD Comedy Club,uncategorized,inactive,6.42,,,,,,Using campaign budget,0,386,16.632124,305,1.265574,0,7,0,1-day click or 1-day view,,,,,,33,,,,,,0:00:00,,,,1.813472,2,,,,,,,,0,8.549223,,0.194545,,,0,,,,,0,,,,,,,,,,,,,,,,3,,3,,,,,,,2.14,3.21,,18/05/2022,24/05/2023,,,,
14/08/2022,14/08/2022,iD Comedy Club,uncategorized,inactive,10.15,,,,,,Using campaign budget,0,6041,1.680185,6041,1,0,2,0,7-day click or 1-day view,6041,reach,1.6801854,,,94,,,,,,0:00:00,,,,0.033107,,,,,,,,,0,1.556034,,0.107979,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/07/2022,29/11/2022,,6041,reach,
14/08/2022,14/08/2022,Magic Mic Comedy,uncategorized,not_delivering,2.31,,,,,,Using campaign budget,0,1299,1.778291,1299,1,0,,0,7-day click or 1-day view,1299,reach,1.77829099,,,48,,,,,,0:00:00,,,,,,,,,,,,,0,3.69515,,0.048125,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/07/2022,12/06/2023,,1299,reach,
14/08/2022,14/08/2022,Harrys Comedy,uncategorized,inactive,0.72,,,,,,Using campaign budget,0,382,1.884817,375,1.018667,0,,0,7-day click or 1-day view,375,reach,1.92,,,26,,,,,,0:00:00,,,,,,,,,,,,,0,6.806283,,0.027692,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/07/2022,12/06/2023,,375,reach,
14/08/2022,14/08/2022,iD Comedy Club,uncategorized,not_delivering,3.48,,,,,,Using campaign budget,0,2639,1.318681,2639,1,0,,0,7-day click or 1-day view,2639,reach,1.31868132,,,15,,,,,,0:00:00,,,,,,,,,,,,,0,0.568397,,0.232,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2639,reach,
14/08/2022,14/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.8,,,,,,Using campaign budget,0,1340,1.343284,1340,1,0,,0,7-day click or 1-day view,1340,reach,1.34328358,,,42,,,,,,0:00:00,,,,,,,,,,,,,0,3.134328,,0.042857,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,1340,reach,
13/08/2022,13/08/2022,iD Comedy Club,uncategorized,inactive,5.65,,,,,,Using campaign budget,0,244,23.155738,203,1.20197,0,3,0,1-day click or 1-day view,,,,,,28,,,,,,0:00:00,,,,1.229508,1,,,,,,,,0,11.47541,,0.201786,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,,,,,5.65,5.65,,18/05/2022,24/05/2023,,,,
13/08/2022,13/08/2022,iD Comedy Club,uncategorized,not_delivering,3.23,,,,,,Using campaign budget,0,2324,1.389845,2246,1.034728,0,,0,7-day click or 1-day view,2246,reach,1.4381122,,,21,,,,,,0:00:00,,,,,,,,,,,,,0,0.903614,,0.15381,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2246,reach,
13/08/2022,13/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.99,,,,,,Using campaign budget,0,1443,1.379071,1398,1.032189,0,,0,7-day click or 1-day view,1398,reach,1.42346209,,,35,,,,,,0:00:00,,,,,,,,,,,,,0,2.425502,,0.056857,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,1398,reach,
12/08/2022,12/08/2022,iD Comedy Club,uncategorized,inactive,5.65,,,,,,Using campaign budget,0,226,25,197,1.147208,0,4,0,1-day click or 1-day view,,,,,,22,,,,,,0:00:00,,,,1.769912,2,,,,,,,,0,9.734513,,0.256818,,,0,,,,,0,,,,,,,,,,,,,,,,5,,5,,,,,,,1.13,2.825,,18/05/2022,24/05/2023,,,,
12/08/2022,12/08/2022,iD Comedy Club,uncategorized,not_delivering,2.8,,,,,,Using campaign budget,0,1976,1.417004,1907,1.036182,0,,0,7-day click or 1-day view,1907,reach,1.46827478,,,18,,,,,,0:00:00,,,,,,,,,,,,,0,0.910931,,0.155556,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,1907,reach,
12/08/2022,12/08/2022,Magic Mic Comedy,uncategorized,not_delivering,2.13,,,,,,Using campaign budget,0,1491,1.428571,1491,1,0,,0,7-day click or 1-day view,1491,reach,1.42857143,,,44,,,,,,0:00:00,,,,,,,,,,,,,0,2.95104,,0.048409,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,1491,reach,
11/08/2022,11/08/2022,iD Comedy Club,uncategorized,inactive,6.06,1,6.06,5.580858,33.82,33.82,Using campaign budget,0,322,18.819876,210,1.533333,0,4,0,1-day click or 1-day view,1,actions:offsite_conversion.fb_pixel_purchase,6.06,,,33,,,,,,0:00:00,,,,1.242236,2,,,,,1,1,5.580858,0,10.248447,,0.183636,,,0,,,,,0,,,,,,,,,,,33.82,,33.82,,6.06,4,,4,,,,,,,1.515,3.03,,18/05/2022,24/05/2023,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
11/08/2022,11/08/2022,iD Comedy Club,uncategorized,not_delivering,2.94,,,,,,Using campaign budget,0,2128,1.381579,2096,1.015267,0,1,0,7-day click or 1-day view,2096,reach,1.40267176,,,25,,,,,,0:00:00,,,,0.046992,,,,,,,,,0,1.174812,,0.1176,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2096,reach,
11/08/2022,11/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.87,,,,,,Using campaign budget,0,1368,1.366959,1368,1,0,1,0,7-day click or 1-day view,1368,reach,1.36695906,,,48,,,,,,0:00:00,,,,0.073099,,,,,,,,,0,3.508772,,0.038958,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,1368,reach,
10/08/2022,10/08/2022,iD Comedy Club,uncategorized,inactive,5.71,,,,,,Using campaign budget,0,260,21.961538,150,1.733333,0,,0,1-day click or 1-day view,,,,,,20,,,,,,0:00:00,,,,,,,,,,,,,0,7.692308,,0.2855,,,0,,,,,0,,,,,,,,,,,,,,,,3,,3,,,,,,,1.903333,,,18/05/2022,24/05/2023,,,,
10/08/2022,10/08/2022,iD Comedy Club,uncategorized,not_delivering,2.96,,,,,,Using campaign budget,0,2206,1.341795,2202,1.001817,0,2,0,7-day click or 1-day view,2202,reach,1.34423252,,,30,,,,,,0:00:00,,,,0.090662,,,,,,,,,0,1.359927,,0.098667,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2202,reach,
10/08/2022,10/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.87,,,,,,Using campaign budget,0,1408,1.328125,1396,1.008596,0,1,0,7-day click or 1-day view,1396,reach,1.33954155,,,33,,,,,,0:00:00,,,,0.071023,,,,,,,,,0,2.34375,,0.056667,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,,,,,1.87,,,2/06/2022,2/06/2022,,1396,reach,
9/08/2022,9/08/2022,iD Comedy Club,uncategorized,inactive,6.06,,,,,,Using campaign budget,0,285,21.263158,205,1.390244,0,1,0,1-day click or 1-day view,,,,,,24,,,,,,0:00:00,,,,0.350877,,,,,,,,,0,8.421053,,0.2525,,,0,,,,,0,,,,,,,,,,,,,,,,8,,8,,,,,,,0.7575,,,18/05/2022,24/05/2023,,,,
9/08/2022,9/08/2022,iD Comedy Club,uncategorized,not_delivering,3.41,,,,,,Using campaign budget,0,2544,1.340409,2544,1,0,1,0,7-day click or 1-day view,2544,reach,1.34040881,,,25,,,,,,0:00:00,,,,0.039308,,,,,,,,,0,0.982704,,0.1364,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2544,reach,
9/08/2022,9/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.54,,,,,,Using campaign budget,0,1151,1.337967,1112,1.035072,0,,0,7-day click or 1-day view,1112,reach,1.38489209,,,30,,,,,,0:00:00,,,,,,,,,,,,,0,2.606429,,0.051333,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,1112,reach,
8/08/2022,8/08/2022,iD Comedy Club,uncategorized,inactive,6.59,,,,,,Using campaign budget,0,301,21.893688,214,1.406542,0,3,0,1-day click or 1-day view,,,,,,21,,,,,,0:00:00,,,,0.996678,2,,,,,,,,0,6.976744,,0.31381,,,0,,,,,0,,,,,,,,,,,,,,,,7,,7,,,,,,,0.941429,3.295,,18/05/2022,24/05/2023,,,,
8/08/2022,8/08/2022,iD Comedy Club,uncategorized,not_delivering,3.82,,,,,,Using campaign budget,0,2979,1.28231,2979,1,0,1,0,7-day click or 1-day view,2979,reach,1.2823095,,,31,,,,,,0:00:00,,,,0.033568,,,,,,,,,0,1.040618,,0.123226,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2979,reach,
8/08/2022,8/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.26,,,,,,Using campaign budget,0,969,1.30031,948,1.022152,0,1,0,7-day click or 1-day view,948,reach,1.32911392,,,42,,,,,,0:00:00,,,,0.103199,,,,,,,,,0,4.334365,,0.03,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,948,reach,
7/08/2022,7/08/2022,iD Comedy Club,uncategorized,inactive,6.28,,,,,,Using campaign budget,0,338,18.579882,270,1.251852,0,2,0,1-day click or 1-day view,,,,,,22,,,,,,0:00:00,,,,0.591716,2,,,,,,,,0,6.508876,,0.285455,,,0,,,,,0,,,,,,,,,,,,,,,,6,,6,,,,,,,1.046667,3.14,,18/05/2022,24/05/2023,,,,
7/08/2022,7/08/2022,iD Comedy Club,uncategorized,not_delivering,3.62,,,,,,Using campaign budget,0,2940,1.231293,2917,1.007885,0,,0,7-day click or 1-day view,2917,reach,1.24100103,,,30,,,,,,0:00:00,,,,,,,,,,,,,0,1.020408,,0.120667,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2917,reach,
7/08/2022,7/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.56,,,,,,Using campaign budget,0,1267,1.231255,1245,1.017671,0,,0,7-day click or 1-day view,1245,reach,1.25301205,,,34,,,,,,0:00:00,,,,,,,,,,,,,0,2.683504,,0.045882,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,1245,reach,
6/08/2022,6/08/2022,iD Comedy Club,uncategorized,inactive,5.73,,,,,,Using campaign budget,0,321,17.850467,253,1.268775,0,,0,1-day click or 1-day view,,,,,,31,,,,,,0:00:00,,,,,,,,,,,,,0,9.657321,,0.184839,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/05/2022,24/05/2023,,,,
6/08/2022,6/08/2022,iD Comedy Club,uncategorized,not_delivering,3.71,,,,,,Using campaign budget,0,2792,1.328797,2719,1.026848,0,1,0,7-day click or 1-day view,2719,reach,1.36447223,,,29,,,,,,0:00:00,,,,0.035817,,,,,,,,,0,1.038682,,0.127931,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2719,reach,
6/08/2022,6/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.41,,,,,,Using campaign budget,0,1066,1.322702,1038,1.026975,0,2,0,7-day click or 1-day view,1038,reach,1.3583815,,,36,,,,,,0:00:00,,,,0.187617,,,,,,,,,0,3.377111,,0.039167,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,1038,reach,
5/08/2022,5/08/2022,iD Comedy Club,uncategorized,inactive,5.61,1,5.61,6.028521,33.82,33.82,Using campaign budget,0,266,21.090226,186,1.430108,0,1,0,1-day click or 1-day view,1,actions:offsite_conversion.fb_pixel_purchase,5.61,,,17,,,,,,0:00:00,,,,0.37594,1,,,,,4,4,6.028521,0,6.390977,,0.33,,,0,,,,,0,,,,,,,,,,,144.77,,144.77,,1.4025,5,,5,,,,,,,1.122,5.61,,18/05/2022,24/05/2023,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
5/08/2022,5/08/2022,iD Comedy Club,uncategorized,not_delivering,3.66,,,,,,Using campaign budget,0,2737,1.337231,2737,1,0,,0,7-day click or 1-day view,2737,reach,1.33723054,,,19,,,,,,0:00:00,,,,,,,,,,,,,0,0.694191,,0.192632,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2737,reach,
5/08/2022,5/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.19,,,,,,Using campaign budget,0,892,1.334081,890,1.002247,0,,0,7-day click or 1-day view,890,reach,1.33707865,,,21,,,,,,0:00:00,,,,,,,,,,,,,0,2.35426,,0.056667,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,890,reach,
4/08/2022,4/08/2022,iD Comedy Club,uncategorized,inactive,5.91,1,5.91,2.861252,16.91,16.91,Using campaign budget,0,239,24.728033,163,1.466258,0,3,0,1-day click or 1-day view,1,actions:offsite_conversion.fb_pixel_purchase,5.91,,,15,,,,,,0:00:00,,,,1.25523,1,,,,,1,1,2.861252,0,6.276151,,0.394,,,0,,,,,0,,,,,,,,,,,16.91,,16.91,,5.91,4,,4,,,,,,,1.4775,5.91,,18/05/2022,24/05/2023,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
4/08/2022,4/08/2022,iD Comedy Club,uncategorized,not_delivering,3,,,,,,Using campaign budget,0,2300,1.304348,2288,1.005245,0,,0,7-day click or 1-day view,2288,reach,1.31118881,,,27,,,,,,0:00:00,,,,,,,,,,,,,0,1.173913,,0.111111,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2288,reach,
4/08/2022,4/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.78,,,,,,Using campaign budget,0,1383,1.287057,1383,1,0,,0,7-day click or 1-day view,1383,reach,1.28705712,,,46,,,,,,0:00:00,,,,,,,,,,,,,0,3.326103,,0.038696,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,1383,reach,
3/08/2022,3/08/2022,iD Comedy Club,uncategorized,inactive,6.12,2,3.06,16.403595,100.39,100.39,Using campaign budget,0,307,19.934853,221,1.38914,0,,0,1-day click or 1-day view,2,actions:offsite_conversion.fb_pixel_purchase,3.06,,,33,,,,,,0:00:00,,,,,,,,,,2,2,16.403595,0,10.749186,,0.185455,,,0,,,,,0,,,,,,,,,,,100.39,,100.39,,3.06,8,,8,,,,,,,0.765,,,18/05/2022,24/05/2023,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
3/08/2022,3/08/2022,iD Comedy Club,uncategorized,not_delivering,2.91,,,,,,Using campaign budget,0,2426,1.199505,2426,1,0,1,0,7-day click or 1-day view,2426,reach,1.19950536,,,87,,,,,,0:00:00,,,,0.04122,,,,,,,,,0,3.58615,,0.033448,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,,,,,2.91,,,2/06/2022,15/02/2023,,2426,reach,
3/08/2022,3/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.98,,,,,,Using campaign budget,0,1654,1.197098,1654,1,0,,0,7-day click or 1-day view,1654,reach,1.19709794,,,44,,,,,,0:00:00,,,,,,,,,,,,,0,2.660218,,0.045,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,1654,reach,
2/08/2022,2/08/2022,iD Comedy Club,uncategorized,inactive,6,,,,,,Using campaign budget,0,363,16.528926,273,1.32967,0,3,0,1-day click or 1-day view,,,,,,29,,,,,,0:00:00,,,,0.826446,3,,,,,,,,0,7.988981,,0.206897,,,0,,,,,0,,,,,,,,,,,,,,,,3,,3,,,,,,,2,2,,18/05/2022,24/05/2023,,,,
2/08/2022,2/08/2022,iD Comedy Club,uncategorized,not_delivering,3.41,,,,,,Using campaign budget,0,2675,1.274766,2675,1,0,2,0,7-day click or 1-day view,2675,reach,1.27476636,,,36,,,,,,0:00:00,,,,0.074766,,,,,,,,,0,1.345794,,0.094722,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,2675,reach,
2/08/2022,2/08/2022,Magic Mic Comedy,uncategorized,not_delivering,1.52,,,,,,Using campaign budget,0,1196,1.270903,1191,1.004198,0,,0,7-day click or 1-day view,1191,reach,1.27623846,,,38,,,,,,0:00:00,,,,,,,,,,,,,0,3.177258,,0.04,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,2/06/2022,,1191,reach,
1/08/2022,1/08/2022,iD Comedy Club,uncategorized,inactive,6.36,,,,,,Using campaign budget,0,366,17.377049,280,1.307143,0,3,0,1-day click or 1-day view,,,,,,41,,,,,,0:00:00,,,,0.819672,2,,,,,,,,0,11.202186,,0.155122,,,0,,,,,0,,,,,,,,,,,,,,,,6,,6,,,,,,,1.06,3.18,,18/05/2022,24/05/2023,,,,
1/08/2022,1/08/2022,iD Comedy Club,uncategorized,not_delivering,3.93,,,,,,Using campaign budget,0,3199,1.228509,3199,1,0,,0,7-day click or 1-day view,3199,reach,1.22850891,,,34,,,,,,0:00:00,,,,,,,,,,,,,0,1.062832,,0.115588,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/06/2022,15/02/2023,,3199,reach,
